Date,Price
1969-08-20,40.95516129032258
1969-08-21,40.94806451612903
1969-08-22,40.94096774193548
1969-08-23,40.93387096774193
1969-08-24,40.92677419354838
1969-08-25,40.91967741935484
1969-08-26,40.91258064516129
1969-08-27,40.90548387096774
1969-08-28,40.898387096774194
1969-08-29,40.891290322580645
1969-08-30,40.884193548387096
1969-08-31,40.87709677419355
1969-09-01,40.87
1969-09-02,40.855666666666664
1969-09-03,40.84133333333333
1969-09-04,40.827
1969-09-05,40.812666666666665
1969-09-06,40.79833333333333
1969-09-07,40.784
1969-09-08,40.769666666666666
1969-09-09,40.75533333333333
1969-09-10,40.741
1969-09-11,40.72666666666667
1969-09-12,40.71233333333333
1969-09-13,40.698
1969-09-14,40.68366666666667
1969-09-15,40.669333333333334
1969-09-16,40.655
1969-09-17,40.64066666666666
1969-09-18,40.62633333333333
1969-09-19,40.611999999999995
1969-09-20,40.59766666666666
1969-09-21,40.58333333333333
1969-09-22,40.568999999999996
1969-09-23,40.55466666666666
1969-09-24,40.54033333333333
1969-09-25,40.525999999999996
1969-09-26,40.51166666666666
1969-09-27,40.49733333333333
1969-09-28,40.483
1969-09-29,40.468666666666664
1969-09-30,40.45433333333333
1969-10-01,40.44
1969-10-02,40.34193548387096
1969-10-03,40.243870967741934
1969-10-04,40.1458064516129
1969-10-05,40.04774193548387
1969-10-06,39.949677419354835
1969-10-07,39.851612903225806
1969-10-08,39.75354838709677
1969-10-09,39.65548387096774
1969-10-10,39.55741935483871
1969-10-11,39.45935483870968
1969-10-12,39.36129032258064
1969-10-13,39.26322580645161
1969-10-14,39.16516129032258
1969-10-15,39.067096774193544
1969-10-16,38.969032258064516
1969-10-17,38.87096774193548
1969-10-18,38.77290322580645
1969-10-19,38.67483870967742
1969-10-20,38.57677419354839
1969-10-21,38.47870967741935
1969-10-22,38.38064516129032
1969-10-23,38.28258064516129
1969-10-24,38.184516129032254
1969-10-25,38.086451612903225
1969-10-26,37.98838709677419
1969-10-27,37.89032258064516
1969-10-28,37.792258064516126
1969-10-29,37.6941935483871
1969-10-30,37.59612903225806
1969-10-31,37.498064516129034
1969-11-01,37.4
1969-11-02,37.32566666666666
1969-11-03,37.251333333333335
1969-11-04,37.177
1969-11-05,37.102666666666664
1969-11-06,37.028333333333336
1969-11-07,36.954
1969-11-08,36.879666666666665
1969-11-09,36.80533333333333
1969-11-10,36.731
1969-11-11,36.656666666666666
1969-11-12,36.58233333333333
1969-11-13,36.508
1969-11-14,36.43366666666667
1969-11-15,36.35933333333333
1969-11-16,36.285
1969-11-17,36.21066666666667
1969-11-18,36.13633333333333
1969-11-19,36.062
1969-11-20,35.98766666666667
1969-11-21,35.913333333333334
1969-11-22,35.839
1969-11-23,35.76466666666667
1969-11-24,35.690333333333335
1969-11-25,35.616
1969-11-26,35.54166666666667
1969-11-27,35.467333333333336
1969-11-28,35.393
1969-11-29,35.318666666666665
1969-11-30,35.24433333333334
1969-12-01,35.17
1969-12-02,35.16258064516129
1969-12-03,35.15516129032258
1969-12-04,35.14774193548387
1969-12-05,35.14032258064516
1969-12-06,35.13290322580645
1969-12-07,35.12548387096774
1969-12-08,35.11806451612903
1969-12-09,35.11064516129032
1969-12-10,35.10322580645161
1969-12-11,35.0958064516129
1969-12-12,35.08838709677419
1969-12-13,35.08096774193548
1969-12-14,35.07354838709677
1969-12-15,35.06612903225806
1969-12-16,35.05870967741935
1969-12-17,35.05129032258065
1969-12-18,35.04387096774194
1969-12-19,35.03645161290323
1969-12-20,35.02903225806452
1969-12-21,35.02161290322581
1969-12-22,35.0141935483871
1969-12-23,35.00677419354839
1969-12-24,34.99935483870968
1969-12-25,34.99193548387097
1969-12-26,34.98451612903226
1969-12-27,34.97709677419355
1969-12-28,34.96967741935484
1969-12-29,34.96225806451613
1969-12-30,34.95483870967742
1969-12-31,34.94741935483871
1970-01-01,34.94
1970-01-02,34.9416129032258
1970-01-03,34.94322580645161
1970-01-04,34.94483870967742
1970-01-05,34.946451612903225
1970-01-06,34.94806451612903
1970-01-07,34.949677419354835
1970-01-08,34.95129032258065
1970-01-09,34.95290322580645
1970-01-10,34.95451612903226
1970-01-11,34.95612903225806
1970-01-12,34.95774193548387
1970-01-13,34.95935483870968
1970-01-14,34.960967741935484
1970-01-15,34.96258064516129
1970-01-16,34.964193548387094
1970-01-17,34.965806451612906
1970-01-18,34.96741935483871
1970-01-19,34.969032258064516
1970-01-20,34.97064516129032
1970-01-21,34.97225806451613
1970-01-22,34.97387096774194
1970-01-23,34.97548387096774
1970-01-24,34.97709677419355
1970-01-25,34.97870967741935
1970-01-26,34.980322580645165
1970-01-27,34.98193548387097
1970-01-28,34.983548387096775
1970-01-29,34.98516129032258
1970-01-30,34.98677419354839
1970-01-31,34.9883870967742
1970-02-01,34.99
1970-02-02,34.99357142857143
1970-02-03,34.99714285714286
1970-02-04,35.00071428571429
1970-02-05,35.004285714285714
1970-02-06,35.00785714285715
1970-02-07,35.011428571428574
1970-02-08,35.015
1970-02-09,35.018571428571434
1970-02-10,35.02214285714286
1970-02-11,35.02571428571429
1970-02-12,35.02928571428572
1970-02-13,35.03285714285715
1970-02-14,35.03642857142857
1970-02-15,35.040000000000006
1970-02-16,35.04357142857143
1970-02-17,35.04714285714286
1970-02-18,35.050714285714285
1970-02-19,35.05428571428572
1970-02-20,35.057857142857145
1970-02-21,35.06142857142857
1970-02-22,35.065000000000005
1970-02-23,35.06857142857143
1970-02-24,35.07214285714286
1970-02-25,35.07571428571429
1970-02-26,35.07928571428572
1970-02-27,35.082857142857144
1970-02-28,35.08642857142858
1970-03-01,35.09
1970-03-02,35.10709677419355
1970-03-03,35.1241935483871
1970-03-04,35.141290322580645
1970-03-05,35.1583870967742
1970-03-06,35.175483870967746
1970-03-07,35.19258064516129
1970-03-08,35.20967741935484
1970-03-09,35.22677419354839
1970-03-10,35.243870967741934
1970-03-11,35.26096774193549
1970-03-12,35.278064516129035
1970-03-13,35.29516129032258
1970-03-14,35.31225806451613
1970-03-15,35.329354838709676
1970-03-16,35.34645161290322
1970-03-17,35.36354838709678
1970-03-18,35.380645161290325
1970-03-19,35.39774193548387
1970-03-20,35.41483870967742
1970-03-21,35.431935483870966
1970-03-22,35.44903225806451
1970-03-23,35.46612903225807
1970-03-24,35.483225806451614
1970-03-25,35.50032258064516
1970-03-26,35.51741935483871
1970-03-27,35.534516129032255
1970-03-28,35.5516129032258
1970-03-29,35.568709677419356
1970-03-30,35.5858064516129
1970-03-31,35.60290322580645
1970-04-01,35.62
1970-04-02,35.631
1970-04-03,35.641999999999996
1970-04-04,35.653
1970-04-05,35.664
1970-04-06,35.675
1970-04-07,35.686
1970-04-08,35.696999999999996
1970-04-09,35.708
1970-04-10,35.719
1970-04-11,35.73
1970-04-12,35.741
1970-04-13,35.752
1970-04-14,35.763
1970-04-15,35.774
1970-04-16,35.785
1970-04-17,35.796
1970-04-18,35.807
1970-04-19,35.818
1970-04-20,35.829
1970-04-21,35.84
1970-04-22,35.851
1970-04-23,35.862
1970-04-24,35.873000000000005
1970-04-25,35.884
1970-04-26,35.895
1970-04-27,35.906
1970-04-28,35.917
1970-04-29,35.928000000000004
1970-04-30,35.939
1970-05-01,35.95
1970-05-02,35.932903225806456
1970-05-03,35.91580645161291
1970-05-04,35.898709677419355
1970-05-05,35.88161290322581
1970-05-06,35.86451612903226
1970-05-07,35.84741935483871
1970-05-08,35.830322580645166
1970-05-09,35.81322580645161
1970-05-10,35.796129032258065
1970-05-11,35.77903225806452
1970-05-12,35.76193548387097
1970-05-13,35.744838709677424
1970-05-14,35.72774193548387
1970-05-15,35.71064516129032
1970-05-16,35.693548387096776
1970-05-17,35.67645161290323
1970-05-18,35.65935483870968
1970-05-19,35.642258064516135
1970-05-20,35.62516129032258
1970-05-21,35.60806451612903
1970-05-22,35.590967741935486
1970-05-23,35.57387096774194
1970-05-24,35.55677419354839
1970-05-25,35.53967741935484
1970-05-26,35.52258064516129
1970-05-27,35.505483870967744
1970-05-28,35.4883870967742
1970-05-29,35.47129032258065
1970-05-30,35.454193548387096
1970-05-31,35.43709677419355
1970-06-01,35.42
1970-06-02,35.41666666666667
1970-06-03,35.413333333333334
1970-06-04,35.410000000000004
1970-06-05,35.406666666666666
1970-06-06,35.403333333333336
1970-06-07,35.4
1970-06-08,35.39666666666667
1970-06-09,35.39333333333334
1970-06-10,35.39
1970-06-11,35.38666666666667
1970-06-12,35.38333333333333
1970-06-13,35.38
1970-06-14,35.376666666666665
1970-06-15,35.373333333333335
1970-06-16,35.370000000000005
1970-06-17,35.36666666666667
1970-06-18,35.36333333333334
1970-06-19,35.36
1970-06-20,35.35666666666667
1970-06-21,35.35333333333333
1970-06-22,35.35
1970-06-23,35.346666666666664
1970-06-24,35.343333333333334
1970-06-25,35.34
1970-06-26,35.336666666666666
1970-06-27,35.333333333333336
1970-06-28,35.33
1970-06-29,35.32666666666667
1970-06-30,35.32333333333333
1970-07-01,35.32
1970-07-02,35.321935483870966
1970-07-03,35.32387096774194
1970-07-04,35.325806451612905
1970-07-05,35.32774193548387
1970-07-06,35.32967741935484
1970-07-07,35.33161290322581
1970-07-08,35.333548387096776
1970-07-09,35.33548387096774
1970-07-10,35.33741935483871
1970-07-11,35.33935483870968
1970-07-12,35.34129032258065
1970-07-13,35.34322580645161
1970-07-14,35.34516129032258
1970-07-15,35.34709677419355
1970-07-16,35.34903225806452
1970-07-17,35.350967741935484
1970-07-18,35.35290322580645
1970-07-19,35.35483870967742
1970-07-20,35.35677419354839
1970-07-21,35.358709677419355
1970-07-22,35.36064516129032
1970-07-23,35.362580645161295
1970-07-24,35.36451612903226
1970-07-25,35.36645161290323
1970-07-26,35.36838709677419
1970-07-27,35.370322580645166
1970-07-28,35.37225806451613
1970-07-29,35.3741935483871
1970-07-30,35.37612903225806
1970-07-31,35.37806451612904
1970-08-01,35.38
1970-08-02,35.406129032258065
1970-08-03,35.432258064516134
1970-08-04,35.458387096774196
1970-08-05,35.48451612903226
1970-08-06,35.51064516129033
1970-08-07,35.53677419354839
1970-08-08,35.56290322580645
1970-08-09,35.58903225806452
1970-08-10,35.61516129032258
1970-08-11,35.641290322580645
1970-08-12,35.667419354838714
1970-08-13,35.693548387096776
1970-08-14,35.71967741935484
1970-08-15,35.74580645161291
1970-08-16,35.77193548387097
1970-08-17,35.79806451612903
1970-08-18,35.82419354838709
1970-08-19,35.85032258064516
1970-08-20,35.876451612903224
1970-08-21,35.90258064516129
1970-08-22,35.928709677419356
1970-08-23,35.95483870967742
1970-08-24,35.98096774193548
1970-08-25,36.00709677419355
1970-08-26,36.03322580645161
1970-08-27,36.05935483870967
1970-08-28,36.08548387096774
1970-08-29,36.111612903225804
1970-08-30,36.13774193548387
1970-08-31,36.163870967741936
1970-09-01,36.19
1970-09-02,36.23433333333333
1970-09-03,36.278666666666666
1970-09-04,36.323
1970-09-05,36.367333333333335
1970-09-06,36.41166666666666
1970-09-07,36.455999999999996
1970-09-08,36.50033333333333
1970-09-09,36.544666666666664
1970-09-10,36.589
1970-09-11,36.63333333333333
1970-09-12,36.67766666666667
1970-09-13,36.722
1970-09-14,36.766333333333336
1970-09-15,36.81066666666667
1970-09-16,36.855000000000004
1970-09-17,36.89933333333333
1970-09-18,36.943666666666665
1970-09-19,36.988
1970-09-20,37.032333333333334
1970-09-21,37.07666666666667
1970-09-22,37.121
1970-09-23,37.165333333333336
1970-09-24,37.20966666666667
1970-09-25,37.254000000000005
1970-09-26,37.29833333333333
1970-09-27,37.342666666666666
1970-09-28,37.387
1970-09-29,37.431333333333335
1970-09-30,37.47566666666667
1970-10-01,37.52
1970-10-02,37.517419354838715
1970-10-03,37.51483870967742
1970-10-04,37.51225806451613
1970-10-05,37.509677419354844
1970-10-06,37.50709677419355
1970-10-07,37.50451612903226
1970-10-08,37.50193548387097
1970-10-09,37.49935483870968
1970-10-10,37.49677419354839
1970-10-11,37.494193548387095
1970-10-12,37.49161290322581
1970-10-13,37.48903225806452
1970-10-14,37.486451612903224
1970-10-15,37.483870967741936
1970-10-16,37.48129032258065
1970-10-17,37.47870967741935
1970-10-18,37.476129032258065
1970-10-19,37.47354838709678
1970-10-20,37.47096774193548
1970-10-21,37.468387096774194
1970-10-22,37.465806451612906
1970-10-23,37.46322580645161
1970-10-24,37.46064516129032
1970-10-25,37.45806451612903
1970-10-26,37.45548387096774
1970-10-27,37.45290322580645
1970-10-28,37.45032258064516
1970-10-29,37.44774193548387
1970-10-30,37.44516129032258
1970-10-31,37.442580645161286
1970-11-01,37.44
1970-11-02,37.44
1970-11-03,37.44
1970-11-04,37.44
1970-11-05,37.44
1970-11-06,37.44
1970-11-07,37.44
1970-11-08,37.44
1970-11-09,37.44
1970-11-10,37.44
1970-11-11,37.44
1970-11-12,37.44
1970-11-13,37.44
1970-11-14,37.44
1970-11-15,37.44
1970-11-16,37.44
1970-11-17,37.44
1970-11-18,37.44
1970-11-19,37.44
1970-11-20,37.44
1970-11-21,37.44
1970-11-22,37.44
1970-11-23,37.44
1970-11-24,37.44
1970-11-25,37.44
1970-11-26,37.44
1970-11-27,37.44
1970-11-28,37.44
1970-11-29,37.44
1970-11-30,37.44
1970-12-01,37.44
1970-12-02,37.454193548387096
1970-12-03,37.468387096774194
1970-12-04,37.48258064516129
1970-12-05,37.49677419354838
1970-12-06,37.51096774193548
1970-12-07,37.52516129032258
1970-12-08,37.53935483870968
1970-12-09,37.553548387096775
1970-12-10,37.56774193548387
1970-12-11,37.581935483870964
1970-12-12,37.59612903225806
1970-12-13,37.61032258064516
1970-12-14,37.62451612903226
1970-12-15,37.63870967741936
1970-12-16,37.652903225806455
1970-12-17,37.667096774193546
1970-12-18,37.681290322580644
1970-12-19,37.69548387096774
1970-12-20,37.70967741935484
1970-12-21,37.72387096774194
1970-12-22,37.738064516129036
1970-12-23,37.75225806451613
1970-12-24,37.766451612903225
1970-12-25,37.78064516129032
1970-12-26,37.79483870967742
1970-12-27,37.80903225806452
1970-12-28,37.82322580645162
1970-12-29,37.83741935483871
1970-12-30,37.851612903225806
1970-12-31,37.865806451612904
1971-01-01,37.88
1971-01-02,37.90774193548388
1971-01-03,37.935483870967744
1971-01-04,37.96322580645162
1971-01-05,37.990967741935485
1971-01-06,38.01870967741936
1971-01-07,38.046451612903226
1971-01-08,38.0741935483871
1971-01-09,38.10193548387097
1971-01-10,38.12967741935484
1971-01-11,38.15741935483871
1971-01-12,38.18516129032258
1971-01-13,38.21290322580646
1971-01-14,38.240645161290324
1971-01-15,38.2683870967742
1971-01-16,38.296129032258065
1971-01-17,38.32387096774194
1971-01-18,38.351612903225806
1971-01-19,38.37935483870968
1971-01-20,38.40709677419355
1971-01-21,38.43483870967742
1971-01-22,38.462580645161296
1971-01-23,38.49032258064516
1971-01-24,38.51806451612904
1971-01-25,38.545806451612904
1971-01-26,38.57354838709678
1971-01-27,38.601290322580645
1971-01-28,38.62903225806452
1971-01-29,38.65677419354839
1971-01-30,38.68451612903226
1971-01-31,38.71225806451613
1971-02-01,38.74
1971-02-02,38.74464285714286
1971-02-03,38.74928571428572
1971-02-04,38.753928571428574
1971-02-05,38.75857142857143
1971-02-06,38.763214285714284
1971-02-07,38.767857142857146
1971-02-08,38.7725
1971-02-09,38.777142857142856
1971-02-10,38.78178571428572
1971-02-11,38.78642857142857
1971-02-12,38.79107142857143
1971-02-13,38.79571428571428
1971-02-14,38.800357142857145
1971-02-15,38.805
1971-02-16,38.809642857142855
1971-02-17,38.81428571428572
1971-02-18,38.81892857142857
1971-02-19,38.82357142857143
1971-02-20,38.82821428571428
1971-02-21,38.832857142857144
1971-02-22,38.8375
1971-02-23,38.84214285714285
1971-02-24,38.846785714285716
1971-02-25,38.85142857142857
1971-02-26,38.856071428571425
1971-02-27,38.86071428571428
1971-02-28,38.86535714285714
1971-03-01,38.87
1971-03-02,38.87451612903226
1971-03-03,38.87903225806451
1971-03-04,38.88354838709677
1971-03-05,38.88806451612903
1971-03-06,38.89258064516129
1971-03-07,38.89709677419354
1971-03-08,38.901612903225804
1971-03-09,38.906129032258065
1971-03-10,38.91064516129032
1971-03-11,38.91516129032258
1971-03-12,38.919677419354834
1971-03-13,38.924193548387095
1971-03-14,38.928709677419356
1971-03-15,38.93322580645161
1971-03-16,38.93774193548387
1971-03-17,38.942258064516125
1971-03-18,38.946774193548386
1971-03-19,38.95129032258064
1971-03-20,38.9558064516129
1971-03-21,38.96032258064516
1971-03-22,38.964838709677416
1971-03-23,38.96935483870968
1971-03-24,38.97387096774193
1971-03-25,38.97838709677419
1971-03-26,38.98290322580645
1971-03-27,38.98741935483871
1971-03-28,38.99193548387097
1971-03-29,38.99645161290322
1971-03-30,39.00096774193548
1971-03-31,39.00548387096774
1971-04-01,39.01
1971-04-02,39.06033333333333
1971-04-03,39.11066666666667
1971-04-04,39.161
1971-04-05,39.21133333333333
1971-04-06,39.26166666666666
1971-04-07,39.312
1971-04-08,39.36233333333333
1971-04-09,39.41266666666667
1971-04-10,39.463
1971-04-11,39.513333333333335
1971-04-12,39.56366666666667
1971-04-13,39.614
1971-04-14,39.66433333333333
1971-04-15,39.714666666666666
1971-04-16,39.765
1971-04-17,39.815333333333335
1971-04-18,39.86566666666667
1971-04-19,39.916000000000004
1971-04-20,39.96633333333333
1971-04-21,40.016666666666666
1971-04-22,40.067
1971-04-23,40.117333333333335
1971-04-24,40.16766666666667
1971-04-25,40.218
1971-04-26,40.26833333333334
1971-04-27,40.31866666666667
1971-04-28,40.369
1971-04-29,40.419333333333334
1971-04-30,40.46966666666667
1971-05-01,40.52
1971-05-02,40.50645161290323
1971-05-03,40.49290322580646
1971-05-04,40.47935483870968
1971-05-05,40.465806451612906
1971-05-06,40.45225806451613
1971-05-07,40.43870967741936
1971-05-08,40.425161290322585
1971-05-09,40.41161290322581
1971-05-10,40.39806451612903
1971-05-11,40.384516129032264
1971-05-12,40.37096774193549
1971-05-13,40.35741935483871
1971-05-14,40.343870967741935
1971-05-15,40.330322580645166
1971-05-16,40.31677419354839
1971-05-17,40.303225806451614
1971-05-18,40.28967741935484
1971-05-19,40.27612903225807
1971-05-20,40.26258064516129
1971-05-21,40.24903225806452
1971-05-22,40.23548387096774
1971-05-23,40.22193548387097
1971-05-24,40.208387096774196
1971-05-25,40.19483870967742
1971-05-26,40.181290322580644
1971-05-27,40.167741935483875
1971-05-28,40.1541935483871
1971-05-29,40.14064516129032
1971-05-30,40.12709677419355
1971-05-31,40.11354838709678
1971-06-01,40.1
1971-06-02,40.12833333333334
1971-06-03,40.156666666666666
1971-06-04,40.185
1971-06-05,40.21333333333334
1971-06-06,40.24166666666667
1971-06-07,40.27
1971-06-08,40.29833333333333
1971-06-09,40.32666666666667
1971-06-10,40.355000000000004
1971-06-11,40.38333333333333
1971-06-12,40.41166666666667
1971-06-13,40.440000000000005
1971-06-14,40.468333333333334
1971-06-15,40.49666666666667
1971-06-16,40.525000000000006
1971-06-17,40.553333333333335
1971-06-18,40.58166666666667
1971-06-19,40.61
1971-06-20,40.638333333333335
1971-06-21,40.66666666666667
1971-06-22,40.695
1971-06-23,40.723333333333336
1971-06-24,40.75166666666667
1971-06-25,40.78
1971-06-26,40.80833333333334
1971-06-27,40.836666666666666
1971-06-28,40.865
1971-06-29,40.89333333333334
1971-06-30,40.92166666666667
1971-07-01,40.95
1971-07-02,41.00677419354839
1971-07-03,41.06354838709678
1971-07-04,41.120322580645166
1971-07-05,41.17709677419355
1971-07-06,41.233870967741936
1971-07-07,41.29064516129033
1971-07-08,41.34741935483871
1971-07-09,41.4041935483871
1971-07-10,41.460967741935484
1971-07-11,41.517741935483876
1971-07-12,41.57451612903226
1971-07-13,41.63129032258065
1971-07-14,41.68806451612903
1971-07-15,41.744838709677424
1971-07-16,41.80161290322581
1971-07-17,41.858387096774194
1971-07-18,41.91516129032258
1971-07-19,41.97193548387097
1971-07-20,42.02870967741936
1971-07-21,42.08548387096774
1971-07-22,42.14225806451613
1971-07-23,42.19903225806452
1971-07-24,42.255806451612905
1971-07-25,42.31258064516129
1971-07-26,42.369354838709675
1971-07-27,42.42612903225807
1971-07-28,42.48290322580645
1971-07-29,42.53967741935484
1971-07-30,42.59645161290322
1971-07-31,42.653225806451616
1971-08-01,42.71
1971-08-02,42.68806451612903
1971-08-03,42.66612903225806
1971-08-04,42.6441935483871
1971-08-05,42.62225806451613
1971-08-06,42.60032258064516
1971-08-07,42.57838709677419
1971-08-08,42.556451612903224
1971-08-09,42.53451612903226
1971-08-10,42.51258064516129
1971-08-11,42.490645161290324
1971-08-12,42.468709677419355
1971-08-13,42.446774193548386
1971-08-14,42.424838709677424
1971-08-15,42.402903225806455
1971-08-16,42.380967741935486
1971-08-17,42.359032258064516
1971-08-18,42.33709677419355
1971-08-19,42.31516129032258
1971-08-20,42.293225806451616
1971-08-21,42.27129032258065
1971-08-22,42.24935483870968
1971-08-23,42.22741935483871
1971-08-24,42.20548387096774
1971-08-25,42.18354838709678
1971-08-26,42.16161290322581
1971-08-27,42.13967741935484
1971-08-28,42.11774193548387
1971-08-29,42.0958064516129
1971-08-30,42.07387096774194
1971-08-31,42.05193548387097
1971-09-01,42.03
1971-09-02,42.04566666666667
1971-09-03,42.06133333333334
1971-09-04,42.077
1971-09-05,42.092666666666666
1971-09-06,42.108333333333334
1971-09-07,42.124
1971-09-08,42.13966666666667
1971-09-09,42.15533333333333
1971-09-10,42.171
1971-09-11,42.18666666666667
1971-09-12,42.202333333333335
1971-09-13,42.218
1971-09-14,42.233666666666664
1971-09-15,42.24933333333333
1971-09-16,42.265
1971-09-17,42.28066666666667
1971-09-18,42.29633333333334
1971-09-19,42.312
1971-09-20,42.327666666666666
1971-09-21,42.343333333333334
1971-09-22,42.359
1971-09-23,42.37466666666667
1971-09-24,42.39033333333333
1971-09-25,42.406
1971-09-26,42.42166666666667
1971-09-27,42.437333333333335
1971-09-28,42.453
1971-09-29,42.468666666666664
1971-09-30,42.48433333333333
1971-10-01,42.5
1971-10-02,42.5116129032258
1971-10-03,42.52322580645161
1971-10-04,42.534838709677416
1971-10-05,42.546451612903226
1971-10-06,42.55806451612903
1971-10-07,42.56967741935484
1971-10-08,42.58129032258064
1971-10-09,42.59290322580645
1971-10-10,42.604516129032255
1971-10-11,42.616129032258065
1971-10-12,42.62774193548387
1971-10-13,42.63935483870968
1971-10-14,42.65096774193548
1971-10-15,42.66258064516129
1971-10-16,42.674193548387095
1971-10-17,42.685806451612905
1971-10-18,42.69741935483871
1971-10-19,42.70903225806452
1971-10-20,42.72064516129032
1971-10-21,42.73225806451613
1971-10-22,42.743870967741934
1971-10-23,42.755483870967744
1971-10-24,42.76709677419355
1971-10-25,42.77870967741936
1971-10-26,42.79032258064516
1971-10-27,42.80193548387097
1971-10-28,42.81354838709677
1971-10-29,42.82516129032258
1971-10-30,42.836774193548386
1971-10-31,42.848387096774196
1971-11-01,42.86
1971-11-02,42.88066666666666
1971-11-03,42.90133333333333
1971-11-04,42.922
1971-11-05,42.94266666666667
1971-11-06,42.96333333333333
1971-11-07,42.984
1971-11-08,43.004666666666665
1971-11-09,43.02533333333333
1971-11-10,43.046
1971-11-11,43.06666666666666
1971-11-12,43.08733333333333
1971-11-13,43.108
1971-11-14,43.12866666666667
1971-11-15,43.14933333333333
1971-11-16,43.17
1971-11-17,43.190666666666665
1971-11-18,43.21133333333333
1971-11-19,43.232
1971-11-20,43.25266666666666
1971-11-21,43.27333333333333
1971-11-22,43.294
1971-11-23,43.31466666666667
1971-11-24,43.33533333333333
1971-11-25,43.355999999999995
1971-11-26,43.376666666666665
1971-11-27,43.39733333333333
1971-11-28,43.418
1971-11-29,43.43866666666666
1971-11-30,43.45933333333333
1971-12-01,43.48
1971-12-02,43.55322580645161
1971-12-03,43.626451612903224
1971-12-04,43.699677419354835
1971-12-05,43.77290322580645
1971-12-06,43.84612903225806
1971-12-07,43.91935483870967
1971-12-08,43.99258064516129
1971-12-09,44.0658064516129
1971-12-10,44.13903225806451
1971-12-11,44.21225806451613
1971-12-12,44.28548387096774
1971-12-13,44.358709677419355
1971-12-14,44.431935483870966
1971-12-15,44.505161290322576
1971-12-16,44.57838709677419
1971-12-17,44.651612903225804
1971-12-18,44.72483870967742
1971-12-19,44.79806451612903
1971-12-20,44.87129032258064
1971-12-21,44.94451612903226
1971-12-22,45.01774193548387
1971-12-23,45.090967741935486
1971-12-24,45.1641935483871
1971-12-25,45.23741935483871
1971-12-26,45.310645161290324
1971-12-27,45.383870967741935
1971-12-28,45.457096774193545
1971-12-29,45.53032258064516
1971-12-30,45.60354838709677
1971-12-31,45.67677419354839
1972-01-01,45.75
1972-01-02,45.83096774193548
1972-01-03,45.91193548387097
1972-01-04,45.99290322580645
1972-01-05,46.07387096774193
1972-01-06,46.15483870967742
1972-01-07,46.2358064516129
1972-01-08,46.31677419354838
1972-01-09,46.39774193548387
1972-01-10,46.47870967741935
1972-01-11,46.55967741935484
1972-01-12,46.64064516129032
1972-01-13,46.721612903225804
1972-01-14,46.80258064516129
1972-01-15,46.88354838709677
1972-01-16,46.964516129032255
1972-01-17,47.04548387096774
1972-01-18,47.126451612903224
1972-01-19,47.207419354838706
1972-01-20,47.288387096774194
1972-01-21,47.369354838709675
1972-01-22,47.45032258064516
1972-01-23,47.531290322580645
1972-01-24,47.612258064516126
1972-01-25,47.693225806451615
1972-01-26,47.774193548387096
1972-01-27,47.85516129032258
1972-01-28,47.936129032258066
1972-01-29,48.01709677419355
1972-01-30,48.09806451612903
1972-01-31,48.17903225806452
1972-02-01,48.26
1972-02-02,48.26241379310345
1972-02-03,48.26482758620689
1972-02-04,48.26724137931034
1972-02-05,48.26965517241379
1972-02-06,48.27206896551724
1972-02-07,48.274482758620685
1972-02-08,48.276896551724136
1972-02-09,48.279310344827586
1972-02-10,48.281724137931036
1972-02-11,48.28413793103448
1972-02-12,48.28655172413793
1972-02-13,48.28896551724138
1972-02-14,48.29137931034482
1972-02-15,48.29379310344827
1972-02-16,48.29620689655172
1972-02-17,48.29862068965517
1972-02-18,48.30103448275862
1972-02-19,48.30344827586207
1972-02-20,48.30586206896552
1972-02-21,48.30827586206896
1972-02-22,48.31068965517241
1972-02-23,48.31310344827586
1972-02-24,48.31551724137931
1972-02-25,48.317931034482754
1972-02-26,48.320344827586204
1972-02-27,48.322758620689655
1972-02-28,48.325172413793105
1972-02-29,48.32758620689655
1972-03-01,48.33
1972-03-02,48.35258064516129
1972-03-03,48.37516129032258
1972-03-04,48.39774193548387
1972-03-05,48.42032258064516
1972-03-06,48.442903225806454
1972-03-07,48.46548387096774
1972-03-08,48.48806451612903
1972-03-09,48.51064516129032
1972-03-10,48.53322580645161
1972-03-11,48.5558064516129
1972-03-12,48.57838709677419
1972-03-13,48.600967741935484
1972-03-14,48.623548387096776
1972-03-15,48.64612903225807
1972-03-16,48.66870967741936
1972-03-17,48.69129032258064
1972-03-18,48.71387096774193
1972-03-19,48.736451612903224
1972-03-20,48.759032258064515
1972-03-21,48.781612903225806
1972-03-22,48.8041935483871
1972-03-23,48.82677419354839
1972-03-24,48.84935483870968
1972-03-25,48.87193548387097
1972-03-26,48.89451612903226
1972-03-27,48.917096774193546
1972-03-28,48.93967741935484
1972-03-29,48.96225806451613
1972-03-30,48.98483870967742
1972-03-31,49.00741935483871
1972-04-01,49.03
1972-04-02,49.21633333333333
1972-04-03,49.40266666666667
1972-04-04,49.589
1972-04-05,49.775333333333336
1972-04-06,49.961666666666666
1972-04-07,50.148
1972-04-08,50.33433333333333
1972-04-09,50.52066666666666
1972-04-10,50.707
1972-04-11,50.89333333333333
1972-04-12,51.07966666666667
1972-04-13,51.266
1972-04-14,51.452333333333335
1972-04-15,51.638666666666666
1972-04-16,51.825
1972-04-17,52.01133333333333
1972-04-18,52.19766666666666
1972-04-19,52.384
